Attributes,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
Symbols,TSLA,AAPL,MSFT,ARKK,AMZN,GOOG,NFLX,NVDA,FB,SPY,IWM,BABA,V,VOO,ARKQ,ETH-USD,BTC-USD,MIDAS-USD,DOGE-USD,AVAX-USD,DOT-USD,MATIC-USD,TSLA,AAPL,MSFT,ARKK,AMZN,GOOG,NFLX,NVDA,FB,SPY,IWM,BABA,V,VOO,ARKQ,ETH-USD,BTC-USD,MIDAS-USD,DOGE-USD,AVAX-USD,DOT-USD,MATIC-USD,TSLA,AAPL,MSFT,ARKK,AMZN,GOOG,NFLX,NVDA,FB,SPY,IWM,BABA,V,VOO,ARKQ,ETH-USD,BTC-USD,MIDAS-USD,DOGE-USD,AVAX-USD,DOT-USD,MATIC-USD,TSLA,AAPL,MSFT,ARKK,AMZN,GOOG,NFLX,NVDA,FB,SPY,IWM,BABA,V,VOO,ARKQ,ETH-USD,BTC-USD,MIDAS-USD,DOGE-USD,AVAX-USD,DOT-USD,MATIC-USD,TSLA,AAPL,MSFT,ARKK,AMZN,GOOG,NFLX,NVDA,FB,SPY,IWM,BABA,V,VOO,ARKQ,ETH-USD,BTC-USD,MIDAS-USD,DOGE-USD,AVAX-USD,DOT-USD,MATIC-USD,TSLA,AAPL,MSFT,ARKK,AMZN,GOOG,NFLX,NVDA,FB,SPY,IWM,BABA,V,VOO,ARKQ,ETH-USD,BTC-USD,MIDAS-USD,DOGE-USD,AVAX-USD,DOT-USD,MATIC-USD
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-01,,,,,,,,,,,,,,,,,314.2489929199219,,,,,,,,,,,,,,,,,,,,,,314.2489929199219,,,,,,,,,,,,,,,,,,,,,,320.43499755859375,,,,,,,,,,,,,,,,,,,,,,314.00299072265625,,,,,,,,,,,,,,,,,,,,,,320.43499755859375,,,,,,,,,,,,,,,,,,,,,,8036550.0,,,,,
2015-01-02,14.620667457580566,24.64402198791504,40.92644500732422,18.353801727294922,15.425999641418457,26.16865348815918,49.84857177734375,4.836185932159424,,178.2785186767578,107.41586303710938,103.5999984741211,62.88343811035156,163.05181884765625,18.318113327026367,,315.0320129394531,,,,,,14.620667457580566,27.332500457763672,46.7599983215332,20.170000076293945,15.425999641418457,26.16865348815918,49.84857177734375,5.03249979019165,,205.42999267578125,118.93000030517578,103.5999984741211,66.25499725341797,188.39999389648438,19.639999389648438,,315.0320129394531,,,,,,14.883333206176758,27.860000610351562,47.41999816894531,21.0,15.737500190734863,26.49077033996582,50.33142852783203,5.070000171661377,,206.8800048828125,120.55999755859375,104.72000122070312,66.6875,189.72000122070312,19.797000885009766,,315.8389892578125,,,,,,14.21733283996582,26.837499618530273,46.540000915527344,19.959999084472656,15.347999572753906,26.133251190185547,48.73143005371094,4.952499866485596,,204.17999267578125,117.88999938964844,102.5199966430664,65.62249755859375,187.25999450683594,19.520000457763672,,313.56500244140625,,,,,,14.857999801635742,27.84749984741211,46.65999984741211,21.0,15.628999710083008,26.37807846069336,49.15142822265625,5.03249979019165,,206.3800048828125,120.06999969482422,104.23999786376953,65.84500122070312,189.2899932861328,19.797000885009766,,314.0790100097656,,,,,,71466000.0,212818400.0,27913900.0,5600.0,55664000.0,28951268.0,13475000.0,11368000.0,,121465900.0,46133100.0,12303400.0,8389600.0,1865000.0,1200.0,,7860650.0,,,,,
2015-01-03,,,,,,,,,,,,,,,,,281.0820007324219,,,,,,,,,,,,,,,,,,,,,,281.0820007324219,,,,,,,,,,,,,,,,,,,,,,315.1499938964844,,,,,,,,,,,,,,,,,,,,,,281.0820007324219,,,,,,,,,,,,,,,,,,,,,,314.84600830078125,,,,,,,,,,,,,,,,,,,,,,33054400.0,,,,,
2015-01-04,,,,,,,,,,,,,,,,,264.19500732421875,,,,,,,,,,,,,,,,,,,,,,264.19500732421875,,,,,,,,,,,,,,,,,,,,,,287.2300109863281,,,,,,,,,,,,,,,,,,,,,,257.61199951171875,,,,,,,,,,,,,,,,,,,,,,281.14599609375,,,,,,,,,,,,,,,,,,,,,,55629100.0,,,,,
2015-01-05,14.005999565124512,23.949758529663086,40.55009841918945,17.911563873291016,15.10949993133545,25.623151779174805,47.31142807006836,4.75450325012207,,175.05886840820312,105.97977447509766,101.0,61.49534606933594,160.18716430664062,17.795806884765625,,274.4739990234375,,,,,,14.005999565124512,26.5625,46.33000183105469,19.68400001525879,15.10949993133545,25.623151779174805,47.31142807006836,4.947500228881836,,201.72000122070312,117.33999633789062,101.0,64.7925033569336,185.08999633789062,19.079999923706055,,274.4739990234375,,,,,,14.433333396911621,27.162500381469727,46.72999954223633,20.3700008392334,15.418999671936035,26.14472007751465,49.25857162475586,5.047500133514404,,204.3699951171875,118.70999908447266,103.0199966430664,65.875,187.41000366210938,19.40999984741211,,278.34100341796875,,,,,,13.810667037963867,26.352500915527344,46.25,19.652999877929688,15.042499542236328,25.582763671875,47.14714431762695,4.925000190734863,,201.35000610351562,116.79000091552734,99.9000015258789,64.71749877929688,184.66000366210938,19.079999923706055,,265.0840148925781,,,,,,14.303333282470703,27.072500228881836,46.369998931884766,20.3700008392334,15.350500106811523,26.091365814208984,49.25857162475586,5.03249979019165,,204.1699981689453,118.2300033569336,102.76000213623047,65.87249755859375,187.25999450683594,19.40999984741211,,265.0840148925781,,,,,,80527500.0,257142000.0,39673900.0,3200.0,55484000.0,41196796.0,18165000.0,19795200.0,,169632600.0,51141900.0,18337000.0,12751200.0,2734700.0,1300.0,,43962800.0,,,,,
2015-01-06,14.085332870483398,23.952009201049805,39.95492935180664,17.844226837158203,14.76449966430664,25.029281616210938,46.50143051147461,4.610353946685791,,173.41000366210938,104.14630889892578,103.31999969482422,61.09908676147461,158.61204528808594,17.642845153808594,,286.1889953613281,,,,,,14.085332870483398,26.565000534057617,45.650001525878906,19.610000610351562,14.76449966430664,25.029281616210938,46.50143051147461,4.797500133514404,,199.82000732421875,115.30999755859375,103.31999969482422,64.375,183.27000427246094,18.916000366210938,,286.1889953613281,,,,,,14.279999732971191,26.857500076293945,46.75,19.790000915527344,15.149999618530273,25.738086700439453,47.63999938964844,4.960000038146973,,202.72000122070312,117.7699966430664,103.8499984741211,65.19499969482422,185.8800048828125,19.149999618530273,,287.5530090332031,,,,,,13.61400032043457,26.157499313354492,45.540000915527344,19.360000610351562,14.619000434875488,24.98390769958496,45.66143035888672,4.792500019073486,,198.86000061035156,114.36000061035156,100.11000061035156,63.71500015258789,182.36000061035156,18.700000762939453,,272.6960144042969,,,,,,14.003999710083008,26.635000228881836,46.380001068115234,19.790000915527344,15.112000465393066,25.67949676513672,47.34714126586914,4.954999923706055,,202.08999633789062,117.62000274658203,101.25,64.94750213623047,185.3699951171875,19.139999389648438,,274.6109924316406,,,,,,93928500.0,263188400.0,36447900.0,3300.0,70380000.0,57998800.0,16037700.0,19776400.0,,209151400.0,67446000.0,15720400.0,11070000.0,2245300.0,3000.0,,23245700.0,,,,,
2015-01-07,14.063332557678223,24.287870407104492,40.462562561035156,17.926122665405273,14.920999526977539,24.986400604248047,46.74285888671875,4.59834098815918,,175.5708770751953,105.4288558959961,102.12999725341797,61.917694091796875,160.59393310546875,17.654970169067383,,294.3370056152344,,,,,,14.063332557678223,26.9375,46.22999954223633,19.700000762939453,14.920999526977539,24.986400604248047,46.74285888671875,4.784999847412109,,202.30999755859375,116.7300033569336,102.12999725341797,65.23750305175781,185.55999755859375,18.929000854492188,,294.3370056152344,,,,,,14.3186674118042,27.049999237060547,46.459999084472656,19.829999923706055,15.064000129699707,25.29275894165039,47.42142868041992,4.875,,202.72000122070312,116.76000213623047,104.73999786376953,65.28500366210938,185.91000366210938,18.929000854492188,,298.7539978027344,,,,,,13.985333442687988,26.674999237060547,45.4900016784668,19.649999618530273,14.766500473022461,24.914098739624023,46.271427154541016,4.769999980926514,,200.8800048828125,115.4800033569336,102.02999877929688,64.36250305175781,184.22999572753906,18.929000854492188,,283.0790100097656,,,,,,14.223333358764648,26.799999237060547,45.97999954223633,19.829999923706055,14.875,25.28059196472168,47.34714126586914,4.832499980926514,,201.4199981689453,116.05999755859375,104.58999633789062,64.61000061035156,184.72999572753906,18.929000854492188,,286.0769958496094,,,,,,44526000.0,160423600.0,29114100.0,3900.0,52806000.0,41301082.0,9849700.0,32180800.0,,125346700.0,32252100.0,11052200.0,9346800.0,2305600.0,200.0,,24866800.0,,,,,
2015-01-08,14.041333198547363,25.221065521240234,41.65289306640625,18.326501846313477,15.02299976348877,25.065183639526367,47.779998779296875,4.771319389343262,,178.68643188476562,107.2171630859375,105.02999877929688,62.74814987182617,163.41531372070312,17.926382064819336,,283.3489990234375,,,,,,14.041333198547363,27.97249984741211,47.59000015258789,20.139999389648438,15.02299976348877,25.065183639526367,47.779998779296875,4.965000152587891,,205.89999389648438,118.70999908447266,105.02999877929688,66.11250305175781,188.82000732421875,19.219999313354492,,283.3489990234375,,,,,,14.25333309173584,28.037500381469727,47.75,20.139999389648438,15.156999588012695,25.105073928833008,47.83571243286133,4.994999885559082,,206.16000366210938,118.8499984741211,105.33999633789062,66.27999877929688,189.0500030517578,19.239999771118164,,294.135009765625,,,,,,14.000666618347168,27.174999237060547,46.720001220703125,19.940000534057617,14.805500030517578,24.4827823638916,46.478572845458984,4.837500095367432,,203.99000549316406,117.44999694824219,102.68000030517578,65.65750122070312,187.07000732421875,19.170000076293945,,282.17498779296875,,,,,,14.187333106994629,27.3075008392334,46.75,19.940000534057617,15.015999794006348,24.83132553100586,47.119998931884766,4.840000152587891,,204.00999450683594,117.66000366210938,102.94999694824219,65.80000305175781,187.1300048828125,19.179000854492188,,294.135009765625,,,,,,51637500.0,237458000.0,29645200.0,700.0,61768000.0,67071641.0,9601900.0,28378000.0,,147217800.0,28361700.0,12942100.0,10443200.0,1740600.0,3900.0,,19982500.0,,,,,
